package,file,symbol,kind,current_owner,final_owner,classification,semantic_id,schema,differential
analysis/engine/factflow,call_site.go,CallSiteContext,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteContextAssignmentSource,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteContextCondition,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteContextExpressionProducer,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteContextIteratorSource,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteContextReturnSource,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteContextStatement,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteContextUnknown,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.Adjusted,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ArgumentLabelAt,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ArgumentSourceAt,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ArgumentSourceCount,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ArgumentSpanAt,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.CallSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.CalleeMemberAccess,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.CalleeMemberAccessPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.CalleePath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.CalleePathEqual,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.CalleePathKey,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.CalleePathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.CalleeSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.CalleeSymbol,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ConditionNegated,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.Context,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.Expanded,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.Expr,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ExprIndex,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.Final,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ForEachArgumentSource,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ForEachResultTarget,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.MethodName,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.MethodPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.OpenTail,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.Point,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ReceiverPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ReceiverSource,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ResultTargetAt,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.ResultTargetCount,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.TypeArgAt,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CallSiteView.TypeArgCount,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CalleePathKey,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CalleePathKey.PathKey,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CalleePathKey.String,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CalleePathKey.Valid,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CalleePathKeyFromPath,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,CalleePathKeyFromPathKey,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_site.go,NewCallSite,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTarget,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTarget.Index,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTarget.Kind,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTarget.ResultIndex,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTarget.TargetPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTarget.TargetSymbol,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetExpression,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetKind,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetLocalAssignment,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetOrdinaryAssignment,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetReturn,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetUnknown,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.Index,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.Kind,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.ResultIndex,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.TargetPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.TargetPathEmpty,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.TargetPathEqual,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.TargetPathKey,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.TargetPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.TargetPathSegmentCount,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,CallResultTargetView.TargetSymbol,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,call_target.go,NewCallResultTarget,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelect,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelect.CasePath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelect.HasDefault,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelect.Index,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelect.Kind,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelect.PayloadValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelect.ResultPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelect.SelectID,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelectCase,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelectConfig,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelectID,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelectKind,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelectReceive,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelectSelect,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelectSet,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,ChannelSelectSet.Events,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,NewChannelSelect,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,channel_select.go,NewChannelSelectSet,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,covariant_exposure.go,CovariantExposure,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,covariant_exposure.go,CovariantExposure.Kind,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,covariant_exposure.go,CovariantExposure.SourcePath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,covariant_exposure.go,CovariantExposure.WideValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,covariant_exposure.go,CovariantExposureArray,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,covariant_exposure.go,CovariantExposureKind,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,covariant_exposure.go,CovariantExposureRecord,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,covariant_exposure.go,NewCovariantExposure,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexReadbackIntent,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexReadbackKey,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexReadbackKeyAndValue,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexReadbackNone,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexReadbackValue,const,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.Admission,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.ContainerSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.KeyPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.KeyPathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.KeySource,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.ReadbackIntent,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.Source,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.TablePath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.TablePathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.TargetSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.ValuePath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.ValuePathRef,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.WithContainerSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.WithKeyPath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.WithTargetSpan,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,DynamicIndexWrite.WithValuePath,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,dynamic_index.go,NewDynamicIndexWrite,func,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,expression_condition.go,ExpressionCondition,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,expression_condition.go,ExpressionCondition.BranchPathEvidenceForValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,expression_condition.go,ExpressionCondition.BranchPathRelationsForValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,expression_condition.go,ExpressionCondition.BranchRefinementsForValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,expression_condition.go,ExpressionCondition.FactsForValue,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,expression_condition.go,ExpressionCondition.IsEmpty,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,expression_condition.go,ExpressionConditionFacts,type,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,expression_condition.go,ExpressionConditionFacts.IsEmpty,method,analysis/engine/factflow,,unclassified,,,
analysis/engine/factflow,expression_condition.go,ExpressionConditionFacts.PathRelations,method,analysis/engine/factflow,,unclassified,,,
